VendorID,tpep_pickup_datetime,tpep_dropoff_datetime,passenger_count,trip_distance,PULocationID,DOLocationID,fare_amount,total_amount,trip_duration,average_speed,short_trip_flag,pickup_hour,pickup_day_of_week,is_weekend,tip_percentage,trip_distance_category
1,2019-05-01 00:58:59,2019-05-01 01:12:36,1,2.0,148,90,10.0,15.8,13.616666666666667,8.812729498164014,0,0,2,0,58.00000000000001,medium
1,2019-05-01 00:35:09,2019-05-01 00:41:25,1,1.3,97,49,6.5,7.8,6.266666666666667,12.446808510638299,0,0,2,0,20.0,medium
1,2019-05-01 00:02:56,2019-05-01 00:29:51,1,6.3,249,75,21.5,27.3,26.916666666666668,14.043343653250773,0,0,2,0,26.976744186046513,long
1,2019-05-01 00:38:11,2019-05-01 00:48:55,1,2.4,141,137,10.5,15.3,10.733333333333333,13.416149068322982,0,0,2,0,45.714285714285715,medium
1,2019-05-01 00:49:53,2019-05-01 01:01:42,1,2.8,264,161,11.0,17.75,11.816666666666666,14.217207334273624,0,0,2,0,61.36363636363637,medium
1,2019-05-01 00:33:03,2019-05-01 01:03:47,1,15.5,132,255,44.0,54.35,30.733333333333334,30.260303687635574,0,0,2,0,23.522727272727277,long
1,2019-05-01 00:57:17,2019-05-01 01:19:07,1,4.9,163,223,18.5,22.3,21.833333333333332,13.465648854961835,0,0,2,0,20.540540540540544,medium
1,2019-05-01 00:36:48,2019-05-01 00:55:54,1,6.6,249,166,21.5,29.1,19.1,20.732984293193713,0,0,2,0,35.34883720930233,long
1,2019-05-01 00:04:27,2019-05-01 00:08:24,1,1.0,237,236,5.5,10.7,3.95,15.189873417721516,0,0,2,0,94.54545454545453,medium
1,2019-05-01 00:15:13,2019-05-01 00:22:11,1,2.5,263,74,9.0,12.8,6.966666666666667,21.5311004784689,0,0,2,0,42.22222222222223,medium
1,2019-05-01 00:53:24,2019-05-01 01:00:43,2,1.7,237,262,7.5,11.3,7.316666666666666,13.940774487471527,0,0,2,0,50.66666666666667,medium
2,2019-05-01 00:01:50,2019-05-01 00:08:44,1,1.64,233,234,7.0,12.96,6.9,14.26086956521739,0,0,2,0,85.14285714285715,medium
2,2019-05-01 00:14:11,2019-05-01 00:27:20,1,4.32,164,41,14.5,21.96,13.15,19.711026615969583,0,0,2,0,51.44827586206897,medium
2,2019-05-01 00:09:52,2019-05-01 00:43:45,4,12.26,48,89,37.5,50.42,33.88333333333333,21.709788489916377,0,0,2,0,34.45333333333333,long
2,2019-05-01 00:44:44,2019-05-01 00:51:35,1,1.51,114,107,7.0,12.96,6.85,13.226277372262773,0,0,2,0,85.14285714285715,medium
1,2019-05-01 00:21:55,2019-05-01 00:34:56,3,3.0,249,48,11.5,15.3,13.016666666666667,13.828425096030728,0,0,2,0,33.04347826086957,medium
1,2019-05-01 00:39:02,2019-05-01 00:51:54,1,3.8,48,41,13.0,21.0,12.866666666666667,17.72020725388601,0,0,2,0,61.53846153846154,medium
2,2019-05-01 00:09:43,2019-05-01 00:14:36,1,0.67,230,163,5.0,8.8,4.883333333333334,8.232081911262798,1,0,2,0,76.00000000000001,short
2,2019-05-01 00:18:10,2019-05-01 00:29:21,1,2.16,163,68,10.0,13.8,11.183333333333334,11.588673621460508,0,0,2,0,38.00000000000001,medium
2,2019-05-01 00:30:30,2019-05-01 00:44:58,1,7.39,138,233,21.5,37.7,14.466666666666667,30.649769585253456,0,0,2,0,75.34883720930235,long
2,2019-05-01 00:58:09,2019-05-01 01:09:29,1,2.61,151,48,11.0,17.76,11.333333333333334,13.817647058823527,0,0,2,0,61.454545454545475,medium
2,2019-05-01 00:29:51,2019-05-01 01:04:29,1,26.89,132,89,70.0,85.56,34.63333333333333,46.58517805582291,0,0,2,0,22.22857142857143,long
2,2019-05-01 00:09:45,2019-05-01 00:30:31,1,8.23,138,80,25.5,33.5,20.766666666666666,23.7784911717496,0,0,2,0,31.372549019607842,long
1,2019-05-01 00:03:49,2019-05-01 00:07:43,1,1.0,237,162,5.0,10.55,3.9,15.384615384615383,0,0,2,0,111.00000000000001,medium
2,2019-05-01 00:03:17,2019-05-01 00:09:26,1,1.15,142,239,6.5,10.3,6.15,11.219512195121949,0,0,2,0,58.461538461538474,medium
2,2019-05-01 00:26:51,2019-05-01 00:44:39,1,3.83,142,42,15.5,23.16,17.8,12.910112359550562,0,0,2,0,49.41935483870968,medium
2,2019-04-30 23:51:58,2019-05-01 00:06:58,1,2.72,141,186,12.0,18.96,15.0,10.88,0,23,1,0,58.00000000000001,medium
1,2019-05-01 00:15:26,2019-05-01 00:29:45,1,3.5,107,256,14.0,19.8,14.316666666666666,14.668218859138534,0,0,2,0,41.42857142857143,medium
2,2019-05-01 00:30:59,2019-05-01 01:03:22,1,17.61,132,237,52.0,65.3,32.38333333333333,32.62789500772002,0,0,2,0,25.57692307692307,long
1,2019-05-01 00:51:32,2019-05-01 01:10:25,2,4.5,114,262,16.5,24.35,18.883333333333333,14.298323036187114,0,0,2,0,47.575757575757585,medium
2,2019-05-01 00:10:14,2019-05-01 00:18:40,1,1.13,163,48,7.5,11.3,8.433333333333334,8.039525691699604,0,0,2,0,50.66666666666667,medium
1,2019-05-01 00:01:36,2019-05-01 00:11:09,1,3.6,107,263,11.5,18.35,9.55,22.617801047120416,0,0,2,0,59.56521739130436,medium
1,2019-05-01 00:16:07,2019-05-01 00:24:46,1,2.1,263,163,9.0,16.6,8.65,14.566473988439308,0,0,2,0,84.44444444444446,medium
1,2019-05-01 00:50:41,2019-05-01 01:13:58,1,12.0,229,228,34.5,45.95,23.283333333333335,30.923407301360054,0,0,2,0,33.18840579710145,long
1,2019-05-01 00:17:00,2019-05-01 00:24:27,1,1.5,263,238,7.5,13.0,7.45,12.080536912751677,0,0,2,0,73.33333333333333,medium
1,2019-05-01 00:27:28,2019-05-01 00:37:50,1,2.0,239,230,10.0,13.8,10.366666666666667,11.57556270096463,0,0,2,0,38.00000000000001,medium
1,2019-05-01 00:44:09,2019-05-01 00:46:55,1,0.8,48,48,4.5,8.3,2.7666666666666666,17.34939759036145,1,0,2,0,84.44444444444446,short
1,2019-05-01 00:35:23,2019-05-01 00:45:43,1,4.3,140,232,14.5,19.3,10.333333333333334,24.967741935483872,0,0,2,0,33.10344827586207,medium
2,2019-05-01 00:32:37,2019-05-01 01:05:23,1,19.08,132,265,60.5,61.8,32.766666666666666,34.93794506612411,0,0,2,0,2.1487603305785075,long
1,2019-05-01 00:08:35,2019-05-01 00:25:38,1,3.0,79,230,13.5,20.75,17.05,10.557184750733137,0,0,2,0,53.70370370370371,medium
1,2019-05-01 00:28:34,2019-05-01 00:35:46,1,1.7,230,249,7.5,13.0,7.2,14.166666666666664,0,0,2,0,73.33333333333333,medium
1,2019-05-01 00:47:26,2019-05-01 00:50:51,1,0.7,186,48,4.5,8.3,3.4166666666666665,12.292682926829269,1,0,2,0,84.44444444444446,short
1,2019-05-01 00:29:09,2019-05-01 00:54:25,0,16.8,132,162,52.0,66.42,25.266666666666666,39.894459102902374,0,0,2,0,27.730769230769237,long
2,2019-05-01 00:14:35,2019-05-01 00:26:36,3,2.87,114,50,11.5,19.89,12.016666666666667,14.33009708737864,0,0,2,0,72.95652173913044,medium
2,2019-05-01 00:42:11,2019-05-01 00:52:08,3,2.06,100,107,9.0,12.8,9.95,12.422110552763819,0,0,2,0,42.22222222222223,medium
1,2019-05-01 00:36:32,2019-05-01 00:54:08,1,6.9,138,263,21.0,40.17,17.6,23.522727272727273,0,0,2,0,91.28571428571429,long
2,2019-04-30 23:59:06,2019-05-01 00:12:19,1,3.29,237,151,12.5,16.3,13.216666666666667,14.935687263556117,0,23,1,0,30.400000000000006,medium
2,2019-05-01 00:26:01,2019-05-01 00:31:42,1,1.2,143,230,6.5,12.36,5.683333333333334,12.668621700879765,0,0,2,0,90.15384615384615,medium
2,2019-05-01 00:33:43,2019-05-01 00:33:58,1,0.05,161,161,-2.5,-6.3,0.25,12.0,1,0,2,0,152.0,short
2,2019-05-01 00:33:43,2019-05-01 00:33:58,1,0.05,161,161,2.5,6.3,0.25,12.0,1,0,2,0,152.0,short
2,2019-05-01 00:04:53,2019-05-01 00:18:15,1,2.53,161,246,11.5,18.36,13.366666666666667,11.356608478802992,0,0,2,0,59.65217391304347,medium
2,2019-05-01 00:34:32,2019-05-01 00:37:55,1,0.49,114,211,4.5,9.3,3.3833333333333333,8.689655172413792,1,0,2,0,106.66666666666669,short
2,2019-05-01 00:15:02,2019-05-01 00:36:36,1,3.96,166,243,16.5,17.8,21.566666666666666,11.017001545595054,0,0,2,0,7.878787878787883,medium
2,2019-04-30 23:58:51,2019-05-01 00:07:08,2,1.28,114,125,7.5,11.3,8.283333333333333,9.271629778672033,0,23,1,0,50.66666666666667,medium
2,2019-05-01 00:19:42,2019-05-01 00:23:43,1,0.44,114,114,4.5,9.54,4.016666666666667,6.572614107883817,1,0,2,0,111.99999999999999,short
2,2019-05-01 00:35:37,2019-05-01 00:42:54,1,1.42,233,48,7.5,13.56,7.283333333333333,11.697940503432493,0,0,2,0,80.80000000000001,medium
1,2019-05-01 00:09:14,2019-05-01 00:37:02,1,8.2,140,36,28.0,34.8,27.8,17.697841726618705,0,0,2,0,24.285714285714274,long
2,2019-05-01 00:06:02,2019-05-01 00:14:18,5,1.79,234,246,8.0,13.3,8.266666666666667,12.991935483870966,0,0,2,0,66.25000000000001,medium
2,2019-05-01 00:35:01,2019-05-01 00:46:03,5,2.41,161,90,10.0,16.56,11.033333333333333,13.105740181268883,0,0,2,0,65.6,medium
2,2019-05-01 00:49:13,2019-05-01 01:02:36,5,3.18,90,237,12.0,18.96,13.383333333333333,14.256537982565382,0,0,2,0,58.00000000000001,medium
1,2019-05-01 00:03:20,2019-05-01 00:31:02,2,7.8,48,244,27.0,36.95,27.7,16.895306859205775,0,0,2,0,36.85185185185186,long
1,2019-05-01 00:50:26,2019-05-01 01:11:51,2,5.6,238,224,20.0,23.8,21.416666666666668,15.688715953307392,0,0,2,0,19.000000000000004,long
1,2019-05-01 00:01:54,2019-05-01 00:14:27,1,1.8,48,229,9.5,15.95,12.55,8.605577689243027,0,0,2,0,67.89473684210525,medium
1,2019-05-01 00:52:53,2019-05-01 00:59:12,1,1.4,239,151,7.0,14.0,6.316666666666666,13.29815303430079,0,0,2,0,100.0,medium
2,2019-05-01 00:14:35,2019-05-01 00:36:32,1,1.4,249,234,9.0,12.8,21.95,3.8268792710706148,0,0,2,0,42.22222222222223,medium
1,2019-05-01 00:05:13,2019-05-01 00:13:37,1,1.2,79,234,7.5,13.55,8.4,8.571428571428571,0,0,2,0,80.66666666666667,medium
1,2019-05-01 00:25:24,2019-05-01 00:32:16,1,1.0,231,144,6.5,11.3,6.866666666666666,8.737864077669904,0,0,2,0,73.84615384615387,medium
1,2019-05-01 00:54:13,2019-05-01 01:01:17,1,1.3,230,50,7.0,12.95,7.066666666666666,11.037735849056604,0,0,2,0,84.99999999999999,medium
2,2019-05-01 00:13:59,2019-05-01 00:26:13,1,3.35,261,224,12.5,19.56,12.233333333333333,16.430517711171664,0,0,2,0,56.47999999999998,medium
2,2019-05-01 00:30:51,2019-05-01 00:37:34,1,1.02,79,144,6.5,12.36,6.716666666666667,9.11166253101737,0,0,2,0,90.15384615384615,medium
1,2019-05-01 00:26:07,2019-05-01 00:38:21,1,2.7,114,230,11.5,15.3,12.233333333333333,13.242506811989102,0,0,2,0,33.04347826086957,medium
1,2019-05-01 00:13:00,2019-05-01 00:23:49,2,2.5,229,113,10.5,15.44,10.816666666666666,13.86748844375963,0,0,2,0,47.047619047619044,medium
1,2019-05-01 00:30:54,2019-05-01 00:39:09,4,2.0,114,87,8.5,12.3,8.25,14.545454545454545,0,0,2,0,44.70588235294118,medium
1,2019-05-01 00:19:46,2019-05-01 00:24:43,1,0.9,164,233,5.5,11.15,4.95,10.909090909090908,1,0,2,0,102.72727272727273,short
1,2019-05-01 00:38:37,2019-05-01 01:06:48,1,5.1,230,129,22.0,25.8,28.183333333333334,10.857480780603193,0,0,2,0,17.272727272727277,long
1,2019-05-01 00:04:25,2019-05-01 00:19:40,1,8.0,132,95,23.5,24.8,15.25,31.475409836065577,0,0,2,0,5.531914893617024,long
2,2019-05-01 00:40:11,2019-05-01 00:54:32,1,7.45,88,263,21.5,30.36,14.35,31.149825783972126,0,0,2,0,41.20930232558139,long
2,2019-05-01 00:00:08,2019-05-01 00:36:35,3,12.29,132,189,37.0,45.96,36.45,20.230452674897116,0,0,2,0,24.216216216216218,long
2,2019-05-01 00:10:20,2019-05-01 00:20:43,1,1.96,237,142,9.5,14.8,10.383333333333333,11.325842696629215,0,0,2,0,55.789473684210535,medium
2,2019-05-01 00:44:15,2019-05-01 01:02:42,1,9.71,132,39,28.5,29.8,18.45,31.577235772357728,0,0,2,0,4.5614035087719325,long
2,2019-05-01 00:18:14,2019-05-01 00:30:49,1,2.7,113,50,11.0,14.8,12.583333333333334,12.874172185430464,0,0,2,0,34.545454545454554,medium
1,2019-05-01 00:54:24,2019-05-01 01:09:49,2,6.9,137,159,21.5,27.3,15.416666666666666,26.854054054054057,0,0,2,0,26.976744186046513,long
2,2019-05-01 00:08:02,2019-05-01 00:19:06,2,2.58,90,87,10.0,17.25,11.066666666666666,13.987951807228917,0,0,2,0,72.5,medium
2,2019-05-01 00:22:11,2019-05-01 00:34:58,1,1.89,87,148,10.0,16.56,12.783333333333333,8.870925684485005,0,0,2,0,65.6,medium
1,2019-05-01 00:13:23,2019-05-01 00:17:00,2,0.8,144,79,4.5,9.95,3.6166666666666667,13.27188940092166,1,0,2,0,121.1111111111111,short
1,2019-05-01 00:20:11,2019-05-01 00:31:04,1,3.6,107,143,11.5,19.1,10.883333333333333,19.846860643185302,0,0,2,0,66.08695652173914,medium
2,2019-05-01 00:13:36,2019-05-01 00:38:06,2,11.97,100,18,34.0,37.8,24.5,29.314285714285717,0,0,2,0,11.176470588235286,long
1,2019-05-01 00:50:28,2019-05-01 01:13:23,1,6.9,87,255,22.5,32.85,22.916666666666668,18.065454545454546,0,0,2,0,46.00000000000001,long
1,2019-05-01 00:15:27,2019-05-01 00:48:27,1,15.0,138,211,45.0,58.55,33.0,27.27272727272727,0,0,2,0,30.111111111111104,long
2,2019-05-01 00:08:26,2019-05-01 00:21:29,1,2.15,264,264,11.0,17.76,13.05,9.885057471264368,0,0,2,0,61.454545454545475,medium
2,2019-05-01 00:53:08,2019-05-01 01:08:26,1,4.03,264,264,14.5,19.1,15.3,15.803921568627452,0,0,2,0,31.72413793103449,medium
1,2019-05-01 00:59:27,2019-05-01 01:06:30,2,2.2,158,230,8.5,12.3,7.05,18.723404255319153,0,0,2,0,44.70588235294118,medium
2,2019-05-01 00:39:53,2019-05-01 01:08:23,1,6.71,249,74,22.0,27.8,28.5,14.126315789473685,0,0,2,0,26.363636363636367,long
2,2019-05-01 00:00:39,2019-05-01 00:07:31,1,1.85,231,68,7.5,12.5,6.866666666666666,16.165048543689323,0,0,2,0,66.66666666666666,medium
2,2019-05-01 00:50:22,2019-05-01 00:57:05,3,1.32,163,48,7.0,10.8,6.716666666666667,11.791563275434244,0,0,2,0,54.28571428571429,medium
1,2019-05-01 00:25:27,2019-05-01 00:45:57,1,4.4,113,43,17.5,25.55,20.5,12.878048780487806,0,0,2,0,46.0,medium
2,2019-05-01 00:22:58,2019-05-01 00:41:37,2,2.79,48,79,14.0,17.8,18.65,8.975871313672924,0,0,2,0,27.142857142857146,medium
2,2019-05-01 00:40:32,2019-05-01 00:44:14,1,0.92,140,141,5.0,12.8,3.7,14.91891891891892,1,0,2,0,156.0,short
1,2019-05-01 00:19:16,2019-05-01 00:46:51,1,20.1,132,237,52.0,73.67,27.583333333333332,43.72205438066466,0,0,2,0,41.67307692307693,long
2,2019-05-01 00:46:54,2019-05-01 00:55:59,3,5.22,132,215,16.0,20.76,9.083333333333334,34.480733944954125,0,0,2,0,29.75000000000001,long
2,2019-05-01 00:33:10,2019-05-01 00:33:47,1,0.06,140,141,2.5,6.3,0.6166666666666667,5.837837837837838,1,0,2,0,152.0,short
2,2019-05-01 00:11:20,2019-05-01 00:12:56,5,0.61,236,75,4.0,8.8,1.6,22.874999999999996,1,0,2,0,120.00000000000001,short
2,2019-05-01 00:42:26,2019-05-01 00:51:35,5,2.11,48,249,9.0,14.72,9.15,13.836065573770492,0,0,2,0,63.555555555555564,medium
2,2019-05-01 00:04:20,2019-05-01 00:18:52,1,3.13,237,79,13.0,20.16,14.533333333333333,12.922018348623853,0,0,2,0,55.07692307692308,medium
1,2019-05-01 00:31:49,2019-05-01 00:36:08,1,1.3,90,48,6.0,9.8,4.316666666666666,18.06949806949807,0,0,2,0,63.33333333333334,medium
1,2019-05-01 00:54:50,2019-05-01 01:00:55,1,1.3,164,48,6.5,12.35,6.083333333333333,12.821917808219178,0,0,2,0,89.99999999999999,medium
1,2019-05-01 00:05:46,2019-05-01 00:18:10,1,2.7,161,249,23.0,29.6,12.4,13.06451612903226,0,0,2,0,28.69565217391305,medium
1,2019-05-01 00:27:12,2019-05-01 00:36:53,1,1.7,68,170,8.5,12.3,9.683333333333334,10.53356282271945,0,0,2,0,44.70588235294118,medium
1,2019-05-01 00:05:42,2019-05-01 00:14:36,0,1.9,107,230,8.5,14.75,8.9,12.808988764044942,0,0,2,0,73.52941176470588,medium
1,2019-05-01 00:02:10,2019-05-01 00:10:55,1,1.3,79,137,8.0,12.98,8.75,8.914285714285715,0,0,2,0,62.25000000000001,medium
1,2019-05-01 00:42:54,2019-05-01 00:55:25,1,1.9,158,144,10.0,13.8,12.516666666666667,9.10785619174434,0,0,2,0,38.00000000000001,medium
2,2019-05-01 00:18:32,2019-05-01 00:29:56,6,2.12,164,142,10.0,16.56,11.4,11.157894736842106,0,0,2,0,65.6,medium
2,2019-05-01 00:48:00,2019-05-01 00:53:32,6,0.86,113,107,5.5,11.16,5.533333333333333,9.325301204819278,1,0,2,0,102.9090909090909,short
1,2019-05-01 00:19:33,2019-05-01 00:37:32,2,4.3,211,237,16.0,22.8,17.983333333333334,14.346617238183503,0,0,2,0,42.50000000000001,medium
2,2019-05-01 00:03:14,2019-05-01 00:14:27,1,2.26,113,232,10.0,13.8,11.216666666666667,12.089153046062407,0,0,2,0,38.00000000000001,medium
2,2019-05-01 00:40:44,2019-05-01 01:00:37,2,7.17,231,151,23.0,32.16,19.883333333333333,21.63621123218776,0,0,2,0,39.82608695652172,long
2,2019-05-01 00:09:46,2019-05-01 00:15:55,2,1.16,50,68,6.5,10.3,6.15,11.317073170731705,0,0,2,0,58.461538461538474,medium
2,2019-05-01 00:42:36,2019-05-01 01:06:26,2,4.61,230,260,18.5,22.3,23.833333333333332,11.605594405594408,0,0,2,0,20.540540540540544,medium
1,2019-05-01 00:04:33,2019-05-01 00:10:56,3,1.4,249,246,6.5,10.3,6.383333333333334,13.159268929503915,0,0,2,0,58.461538461538474,medium
1,2019-05-01 00:33:40,2019-05-01 00:40:42,1,1.7,164,229,7.5,11.3,7.033333333333333,14.502369668246446,0,0,2,0,50.66666666666667,medium
2,2019-05-01 00:15:26,2019-05-01 00:20:27,4,1.15,48,163,6.0,10.8,5.016666666666667,13.754152823920265,0,0,2,0,80.00000000000001,medium
2,2019-05-01 00:23:05,2019-05-01 00:58:05,4,10.44,163,181,33.0,44.16,35.0,17.897142857142857,0,0,2,0,33.818181818181806,long
1,2019-05-01 00:09:16,2019-05-01 00:34:11,1,16.6,132,170,52.0,73.67,24.916666666666668,39.97324414715719,0,0,2,0,41.67307692307693,long
1,2019-05-01 00:17:47,2019-05-01 00:22:40,2,0.7,164,48,5.5,9.3,4.883333333333334,8.600682593856654,1,0,2,0,69.09090909090911,short
1,2019-05-01 00:30:49,2019-05-01 00:50:22,2,8.0,164,147,24.0,27.8,19.55,24.552429667519178,0,0,2,0,15.833333333333336,long
1,2019-05-01 00:24:58,2019-05-01 00:31:26,1,1.3,162,48,6.5,13.3,6.466666666666667,12.061855670103093,0,0,2,0,104.61538461538463,medium
1,2019-05-01 00:35:05,2019-05-01 00:39:04,1,0.2,100,48,80.0,80.3,3.9833333333333334,3.0125523012552304,1,0,2,0,0.37499999999999645,short
1,2019-05-01 00:04:14,2019-05-01 00:07:31,1,1.1,107,170,5.0,10.55,3.283333333333333,20.101522842639596,0,0,2,0,111.00000000000001,medium
1,2019-05-01 00:28:41,2019-05-01 00:39:35,1,2.7,144,233,11.0,17.75,10.9,14.862385321100918,0,0,2,0,61.36363636363637,medium
2,2019-05-01 00:41:53,2019-05-01 00:59:03,4,3.78,48,114,14.5,23.79,17.166666666666668,13.211650485436891,0,0,2,0,64.06896551724137,medium
2,2019-05-01 00:04:21,2019-05-01 00:08:33,1,1.75,229,107,6.5,12.15,4.2,24.999999999999996,0,0,2,0,86.92307692307692,medium
1,2019-05-01 00:22:01,2019-05-01 00:47:46,1,17.1,132,170,52.0,76.77,25.75,39.844660194174764,0,0,2,0,47.63461538461537,long
2,2019-05-01 00:50:23,2019-05-01 00:58:51,1,1.6,170,48,8.0,13.57,8.466666666666667,11.338582677165356,0,0,2,0,69.625,medium
2,2019-05-01 00:02:14,2019-05-01 00:12:20,6,2.67,162,79,10.0,16.56,10.1,15.861386138613861,0,0,2,0,65.6,medium
2,2019-05-01 00:16:06,2019-05-01 00:42:58,6,7.99,148,151,27.0,36.96,26.866666666666667,17.843672456575682,0,0,2,0,36.88888888888889,long
2,2019-05-01 00:18:50,2019-05-01 00:28:40,1,1.75,170,48,9.0,15.36,9.833333333333334,10.677966101694915,0,0,2,0,70.66666666666666,medium
2,2019-05-01 00:31:34,2019-05-01 00:53:23,1,3.64,48,193,15.5,19.3,21.816666666666666,10.010695187165776,0,0,2,0,24.516129032258068,medium
1,2019-05-01 00:10:32,2019-05-01 00:46:33,1,20.7,138,91,57.0,58.3,36.016666666666666,34.48403516890328,0,0,2,0,2.28070175438596,long
1,2019-05-01 00:25:51,2019-05-01 00:42:37,2,3.3,231,100,14.0,21.35,16.766666666666666,11.809145129224651,0,0,2,0,52.500000000000014,medium
1,2019-05-01 00:54:01,2019-05-01 01:02:08,1,1.1,48,100,7.0,12.95,8.116666666666667,8.131416837782341,0,0,2,0,84.99999999999999,medium
2,2019-05-01 00:10:51,2019-05-01 00:42:58,2,17.64,132,250,49.0,66.42,32.11666666666667,32.95485210171251,0,0,2,0,35.55102040816327,long
2,2019-05-01 00:30:42,2019-05-01 00:34:38,1,0.89,233,170,5.0,8.8,3.933333333333333,13.57627118644068,1,0,2,0,76.00000000000001,short
2,2019-05-01 00:29:16,2019-05-01 00:31:23,1,0.54,90,90,3.5,9.3,2.1166666666666667,15.30708661417323,1,0,2,0,165.71428571428572,short
1,2019-05-01 00:11:48,2019-05-01 00:21:06,1,1.7,229,186,8.5,14.75,9.3,10.96774193548387,0,0,2,0,73.52941176470588,medium
2,2019-05-01 00:08:47,2019-05-01 00:17:38,3,2.1,230,90,8.5,14.76,8.85,14.237288135593221,0,0,2,0,73.6470588235294,medium
1,2019-05-01 00:27:50,2019-05-01 00:54:57,1,18.4,132,236,52.0,73.42,27.116666666666667,40.71296865396435,0,0,2,0,41.19230769230769,long
2,2019-05-01 00:33:40,2019-05-01 00:39:03,1,1.08,229,170,6.0,11.76,5.383333333333334,12.037151702786378,0,0,2,0,96.0,medium
2,2019-05-01 00:07:52,2019-05-01 00:15:18,1,1.88,50,246,8.0,14.16,7.433333333333334,15.17488789237668,0,0,2,0,77.0,medium
1,2019-05-01 00:03:35,2019-05-01 00:12:37,1,2.1,140,236,9.0,15.35,9.033333333333333,13.948339483394834,0,0,2,0,70.55555555555554,medium
1,2019-05-01 00:56:47,2019-05-01 01:15:57,2,4.7,79,37,17.5,23.3,19.166666666666668,14.713043478260868,0,0,2,0,33.142857142857146,medium
2,2019-05-01 00:10:12,2019-05-01 00:13:18,2,0.8,113,107,4.5,8.3,3.1,15.483870967741936,1,0,2,0,84.44444444444446,short
2,2019-05-01 00:18:47,2019-05-01 00:30:31,1,2.1,137,230,10.0,13.8,11.733333333333333,10.738636363636365,0,0,2,0,38.00000000000001,medium
2,2019-05-01 00:53:04,2019-05-01 01:20:49,1,12.01,100,18,35.5,39.3,27.75,25.967567567567567,0,0,2,0,10.704225352112669,long
1,2019-05-01 00:19:00,2019-05-01 00:34:37,2,2.7,170,45,12.5,16.3,15.616666666666667,10.373532550693705,0,0,2,0,30.400000000000006,medium
1,2019-05-01 00:42:46,2019-05-01 00:47:29,1,0.8,148,232,5.5,11.15,4.716666666666667,10.176678445229681,1,0,2,0,102.72727272727273,short
1,2019-05-01 00:13:23,2019-05-01 00:51:30,1,14.0,137,91,42.5,46.3,38.11666666666667,22.03760384783559,0,0,2,0,8.941176470588228,long
2,2019-05-01 00:09:57,2019-05-01 00:31:20,6,14.55,132,226,40.0,47.3,21.383333333333333,40.82618862042089,0,0,2,0,18.249999999999993,long
2,2019-05-01 00:06:15,2019-05-01 00:15:40,2,1.27,249,79,7.5,14.12,9.416666666666666,8.092035398230088,0,0,2,0,88.26666666666667,medium
2,2019-05-01 00:23:36,2019-05-01 00:30:23,2,1.87,114,13,8.0,12.8,6.783333333333333,16.540540540540544,0,0,2,0,60.00000000000001,medium
2,2019-05-01 00:35:29,2019-05-01 00:51:13,2,5.17,13,79,17.5,25.56,15.733333333333333,19.716101694915256,0,0,2,0,46.05714285714285,long
1,2019-05-01 00:30:51,2019-05-01 00:48:52,1,3.1,161,145,12.5,19.55,18.016666666666666,10.32377428307123,0,0,2,0,56.400000000000006,medium
1,2019-05-01 00:19:24,2019-05-01 00:35:27,5,5.4,132,216,18.0,24.3,16.05,20.186915887850468,0,0,2,0,35.0,long
2,2019-05-01 00:18:33,2019-05-01 00:21:23,1,0.0,225,264,31.8,38.52,2.8333333333333335,0.0,1,0,2,0,21.13207547169812,short
2,2019-05-01 00:56:31,2019-05-01 01:15:47,2,7.27,90,42,23.0,29.8,19.266666666666666,22.6401384083045,0,0,2,0,29.565217391304348,long
2,2019-05-01 00:11:05,2019-05-01 00:20:41,1,1.63,229,48,8.5,14.76,9.6,10.1875,0,0,2,0,73.6470588235294,medium
2,2019-05-01 00:37:24,2019-05-01 01:05:36,1,5.48,114,188,22.5,32.88,28.2,11.659574468085108,0,0,2,0,46.13333333333334,long
1,2019-05-01 00:03:13,2019-05-01 00:15:18,1,2.5,170,142,11.0,17.75,12.083333333333334,12.413793103448276,0,0,2,0,61.36363636363637,medium
1,2019-05-01 00:46:34,2019-05-01 01:06:51,1,5.5,158,112,19.0,22.8,20.283333333333335,16.269515201314707,0,0,2,0,20.000000000000004,long
2,2019-05-01 00:10:57,2019-05-01 00:40:58,1,21.21,132,65,56.5,69.36,30.016666666666666,42.39644641865631,0,0,2,0,22.761061946902654,long
2,2019-05-01 00:06:13,2019-05-01 00:12:43,1,2.3,90,48,8.5,14.76,6.5,21.23076923076923,0,0,2,0,73.6470588235294,medium
2,2019-05-01 00:15:17,2019-05-01 00:24:47,1,2.47,48,141,9.5,16.0,9.5,15.600000000000001,0,0,2,0,68.42105263157895,medium
2,2019-05-01 00:03:41,2019-05-01 00:34:10,1,5.23,249,145,22.0,30.96,30.483333333333334,10.2941498086386,0,0,2,0,40.72727272727273,long
2,2019-05-01 00:47:10,2019-05-01 00:49:22,1,0.55,236,236,4.0,9.36,2.2,15.000000000000002,1,0,2,0,134.0,short
1,2019-05-01 00:08:20,2019-05-01 00:38:36,2,6.1,114,202,23.0,26.8,30.266666666666666,12.092511013215857,0,0,2,0,16.521739130434785,long
2,2019-05-01 00:15:54,2019-05-01 00:34:42,2,11.78,132,92,33.0,34.3,18.8,37.59574468085106,0,0,2,0,3.9393939393939306,long
2,2019-04-30 23:58:20,2019-05-01 00:16:16,1,3.92,230,166,16.0,23.76,17.933333333333334,13.115241635687733,0,23,1,0,48.50000000000001,medium
